beer_id;count;ngram
7686;20;dark red color
7686;19;deep red color
7688;66;white head
7688;65;aroma cherry
7688;63;cherry pie filling
7688;50;best fruit beer
7688;48;like cherry pie
7688;43;taste like cherry
7688;42;sweet tart cherry
7688;40;750 ml bottle
7688;39;cherry cherry cherry
7688;36;aroma sweet cherry
7688;35;pink head
7688;32;fruit beer iax80x99ve
7688;29;sweet sour cherry
7688;29;beer iax80x99ve ever
7688;26;sweet cherry aroma
7706;26;tan head
7706;20;aroma sweet
7706;20;dark brown color
7706;17;aroma dark fruit
7706;17;22 oz bottle
7706;16;pours dark brown
7706;15;light tan head
7706;14;small tan head
7706;12;white head
7706;12;dark brown pour
7706;12;fruit brown sugar
7706;12;dark fruit caramel
7706;12;light brown head
7706;11;alcohol well hidden
7706;11;beige head
7710;44;white head
7710;21;22 oz bottle
7710;17;offwhite head
7710;13;good pale ale
7710;11;citrus hop aroma
7710;11;fluffy white head
7710;11;frothy white head
7710;11;american pale ale
7710;11;22 oz bomber
7710;10;light amber color
7710;10;color white head
7753;21;dark brown color
7753;20;tan head
7753;18;pours dark brown
7753;14;light brown head
7753;11;light tan head
7753;10;bottle pours dark
7753;10;beige head
7754;13;white head
7777;69;white head
7777;41;small white head
7777;20;bottle pours clear
7777;20;medium white head
7777;17;white head
7777;15;pours clear golden
7777;14;500 ml bottle
7777;14;clear pale yellow
7777;14;clear pale golden
7777;13;frothy white head
7777;12;head malty aroma
7777;12;colour white head
7777;12;aroma malt
7777;12;thin white head
7777;12;bottle clear golden
7778;31;white head
7778;16;small white head
7779;23;white head
7779;10;gilden im zims
7781;36;white head
7781;15;small white head
7781;11;pours clear golden
7781;10;white head
7783;22;white head
7783;13;tap peter brauhaus
7784;109;white head
7784;39;small white head
7784;27;clear pale yellow
7784;26;bottle pours clear
7784;26;thin white head
7784;24;clear golden color
7784;20;pours clear pale
7784;20;frothy white head
7784;20;pours clear golden
7784;19;500 ml bottle
7784;17;white head
7784;16;yellow white head
7784;16;light golden color
7784;15;clear golden yellow
7784;15;aroma sweet
7785;55;white head
7785;26;small white head
7785;17;500 ml bottle
7785;15;bottle pours clear
7785;12;creamy white head
7785;12;clear golden color
7785;11;pours clear golden
7785;11;clear pale golden
7785;11;foamy white head
7785;11;medium white head
7785;11;golden white head
7785;10;white head
7785;10;sa14nner im walfisch
7785;10;pours clear pale
7835;23;white head
7836;29;white head
7836;17;beige head
7836;17;offwhite head
7836;14;dry bitter finish
7836;14;aroma caramel
7836;10;clear dark amber
7836;10;tan head
7838;16;white head
7842;15;white head
7843;13;white head
7843;10;offwhite head
7947;10;white head
7964;14;white head
7964;10;old milwaukee light
7982;35;12 oz bottle
7982;29;white head
7982;13;12oz bottle pours
7982;11;light tan head
7982;10;oz bottle pours
7984;23;white head
7984;22;12 oz bottle
7984;15;aroma caramel
7984;14;pours clear amber
7984;12;offwhite head
7984;10;bottle pours clear
7996;14;white head
7996;10;small white head
8035;66;white head
8035;48;like apple juice
8035;47;small white head
8035;46;aroma apple
8035;43;like apple cider
8035;38;12 oz bottle
8035;29;taste like apple
8035;28;smell like apple
8035;23;thin white head
8035;20;beer new glarus
8035;16;apple cider aroma
8035;15;look like apple
8035;14;like apple pie
8035;14;fruit beer new
8035;13;taste sweet apple
8036;24;white head
8036;15;12 oz bottle
8036;10;pours clear golden
8036;10;small white head
8037;43;pours dark brown
8037;40;tan head
8037;33;12 oz bottle
8037;31;coffee roasted malt
8037;31;aroma coffee
8037;26;roasted malt coffee
8037;19;light tan head
8037;17;bottle pours dark
8037;17;dark brown color
8037;14;aroma roasted malt
8037;14;roasted malt chocolate
8037;12;coffee dark chocolate
8037;11;white head
8037;11;aroma roasted
8037;11;brown head
8039;29;12 oz bottle
8039;23;white head
8039;16;small white head
8039;14;thin white head
8039;11;color white head
8039;11;pours clear amber
8039;10;bottle pours clear
8048;66;white head
8048;57;22 oz bottle
8048;53;pours dark amber
8048;49;dark amber color
8048;41;offwhite head
8048;40;light tan head
8048;32;tan head
8048;30;bottle pours dark
8048;29;12 oz bottle
8048;29;hop rod rye
8048;27;oz bottle pours
8048;25;aroma hop
8048;24;sweet caramel malt
8048;24;small white head
8048;24;deep amber color
8075;11;white head
8080;20;white head
8080;16;small white head
8081;37;white head
8081;14;get job done
8081;13;worst beer ever
8081;13;small white head
8081;12;pours clear golden
8081;12;high alcohol content
8081;12;40 oz bottle
8081;11;want get drunk
8081;10;24 oz can
8092;12;tan head
8092;10;pours dark brown
8129;23;pours dark brown
8129;23;tan head
8129;20;aroma roasted malt
8129;20;beige head
8129;18;dark brown color
8129;17;roasted malt caramel
8129;15;light brown head
8129;14;aroma roasted
8129;13;aroma sweet
8129;13;light tan head
8129;12;dark brown colour
8129;12;500 ml bottle
8129;11;sweet roasted malt
8148;34;white head
8148;17;small white head
8148;10;yellow white head
8187;106;white head
8187;54;small white head
8187;39;watermelon jolly rancher
8187;37;thin white head
8187;33;aroma wheat
8187;18;aroma watermelon
8187;17;pours hazy yellow
8187;16;color small white
8187;15;fizzy white head
8187;15;pours slightly hazy
8187;15;pours hazy golden
8187;14;light golden color
8187;14;color white head
8187;14;12 oz pours
8187;13;yellow white head
8189;102;white head
8189;33;small white head
8189;29;west coast ipa
8189;27;fluffy white head
8189;26;color white head
8189;25;aroma citrus
8189;25;thin white head
8189;21;thick white head
8189;20;white head
8189;18;creamy white head
8189;17;citrus hop aroma
8189;17;foamy white head
8189;17;offwhite head
8189;16;12 oz pours
8189;16;medium white head
8235;48;white head
8235;21;axa0 axa0 axa0
8235;20;offwhite head
8235;20;small white head
8235;18;pours clear amber
8235;16;aroma sweet
8235;16;clear amber color
8235;13;aroma caramel
8235;12;aroma sweet malt
8235;11;aroma malt
8235;11;color white head
8235;11;pours clear copper
8235;10;12 oz bottle
8235;10;bottle pours clear
8235;10;amber white head
8296;20;white head
8296;13;small white head
8323;12;white head
8335;17;beige head
8335;14;pours dark brown
8335;13;500 ml bottle
8335;11;bottle dark brown
8348;12;low alcohol beer
8349;28;white head
8349;14;small white head
8350;11;white head
8461;11;white head
8478;18;white head
8478;15;small white head
8479;13;white head
8479;13;small white head
8482;13;small white head
8484;10;white head
8484;10;offwhite head
8565;56;white head
8565;44;500 ml bottle
8565;37;aroma smoke
8565;32;offwhite head
8565;32;aroma smoked
8565;20;beige head
8565;19;light tan head
8565;18;aroma smoked meat
8565;17;aroma smoked ham
8565;17;tan head
8565;16;pours hazy brown
8565;16;bottle pours hazy
8565;15;pours dark brown
8565;15;dark brown color
8565;13;aecht schlenkerla rauchbier
8566;30;small white head
8566;28;white head
8566;12;pale yellow color
8572;77;white head
8572;37;small white head
8572;18;thin white head
8572;17;color white head
8572;16;pours clear golden
8572;16;medium white head
8572;15;aroma malt
8572;14;foamy white head
8572;14;fizzy white head
8572;14;clear golden color
8572;13;pours pale yellow
8572;13;clear pale golden
8572;12;frothy white head
8572;12;yellow white head
8572;11;330 ml bottle
8573;29;white head
8573;13;small white head
8573;10;aroma malt
8574;18;white head
8581;31;white head
8581;16;small white head
8587;18;white head
8587;18;12 oz bottle
8587;11;small white head
8592;11;beige head
8592;10;light brown head
8616;26;white head
8616;15;aroma caramel
8616;13;offwhite head
8616;12;small white head
8620;14;white head
8624;16;white head
8624;10;small white head
8666;25;white head
8666;20;small white head
8666;10;golden small white
8667;16;white head
8701;17;12 oz bottle
8701;15;tan head
8701;14;chocolate roasted malt
8701;14;pours dark brown
8701;14;brown head
8701;14;light brown head
8701;12;roasted malt coffee
8701;10;thin tan head
8701;10;aroma chocolate
8702;13;white head
8710;18;white head
8748;21;white head
8748;21;beer made milwaukee
8748;18;made milwaukee famous
8748;13;small white head
8759;17;white head
8787;10;small white head
8823;105;white head
8823;33;thin white head
8823;29;pours clear golden
8823;29;bottle pours clear
8823;28;small white head
8823;24;clear golden color
8823;24;foamy white head
8823;22;white head
8823;21;color white head
8823;20;fluffy white head
8823;19;500 ml bottle
8823;18;12 oz bottle
8823;18;aroma sweet malt
8823;17;clear golden colour
8823;17;golden white head
8852;46;white head
8852;12;bottle clear golden
8852;12;big white head
8852;11;clear golden color
8852;11;clear pale golden
8852;10;aroma banana
8853;43;white head
8853;34;small white head
8853;13;pours clear golden
8853;11;thin white head
8853;11;medium white head
8853;11;colour small white
8853;10;golden colour small
8853;10;golden white head
8853;10;clear golden color
8854;18;white head
8854;10;small white head
8895;30;white head
8895;20;12 oz bottle
8895;14;small white head
8895;12;bottle pours hazy
8895;11;orange peel coriander
8930;27;white head
8930;10;color white head
8946;133;white head
8946;80;kanig ludwig weissbier
8946;61;konig ludwig weissbier
8946;36;aroma wheat
8946;36;konig ludwig wei
8946;34;ludwig weissbier hell
8946;28;pours hazy yellow
8946;28;creamy white head
8946;27;thick white head
8946;26;bottle konig ludwig
8946;26;bottle pours hazy
8946;26;small white head
8946;25;aroma banana
8946;24;large white head
8946;22;medium white head
8947;24;ludwig weissbier dunkel
8947;18;kanig ludwig weissbier
8947;16;white head
8947;10;konig ludwig weissbier
8970;24;white head
8970;10;aroma sweet
8970;10;small white head
8978;12;white head
9055;52;aroma roasted malt
9055;44;pours dark brown
9055;32;light tan head
9055;32;tan head
9055;31;aroma roasted
9055;27;dark brown color
9055;26;beige head
9055;22;clear dark brown
9055;20;bottle pours dark
9055;20;roasted malt caramel
9055;19;roasted malt flavor
9055;19;light brown head
9055;19;roasted malt coffee
9055;17;white head
9055;16;brown almost black
9072;53;white head
9072;18;big white head
9072;15;frothy white head
9072;15;aroma banana
9072;13;pours hazy golden
9072;12;500 ml bottle
9072;11;meine blonde weisse
9072;10;aroma banana clove
9072;10;aroma wheat
9072;10;small white head
9072;10;hazy golden colour
9073;17;white head
9078;11;white head
9081;110;tan head
9081;65;light brown head
9081;61;22 oz bottle
9081;59;aroma roasted malt
9081;48;chocolate roasted malt
9081;47;roasted malt coffee
9081;45;roasted malt chocolate
9081;44;pours dark brown
9081;43;brown head
9081;40;black tan head
9081;39;aroma roasted
9081;38;small tan head
9081;35;bottle pours black
9081;33;dark roasted malt
9081;32;creamy tan head
9117;16;white head
9117;13;12 oz bottle
9155;32;light brown head
9155;31;tan head
9155;30;aroma roasted malt
9155;29;roasted malt coffee
9155;28;beige head
9155;24;brown head
9155;22;aroma roasted
9155;17;coffee dark chocolate
9155;15;medium full body
9155;14;330 ml bottle
9155;14;pours dark brown
9155;12;33 cl bottle
9155;11;creamy tan head
9155;11;malt coffee chocolate
9155;10;chocolate dark fruit
9165;44;white head
9165;26;12 oz bottle
9165;21;thin white head
9165;20;small white head
9165;13;bottle pours clear
9165;12;pours pale yellow
9165;12;white head
9165;11;light golden color
9165;11;pours clear light
9165;11;frothy white head
9165;10;pours clear pale
9165;10;clear golden color
9165;10;foamy white head
9177;11;white head
9222;20;white head
9222;16;small white head
9228;20;white head
9228;16;small white head
9235;24;white head
9235;10;small white head
9236;31;white head
9236;11;small white head
9239;12;white head
9243;15;small white head
9243;13;white head
9247;13;white head
9250;26;white head
9250;11;small white head
9253;30;white head
9253;14;small white head
9264;25;white head
9264;14;pours clear golden
9264;12;small white head
9266;10;white head
9269;13;small white head
9269;12;white head
9271;11;white head
9284;30;white head
9284;11;aroma banana
9284;10;craft beer co
9288;15;tan head
9376;22;white head
9396;15;aroma roasted malt
9396;10;beige head
9398;14;white head
9399;16;white head
9410;29;white head
9410;19;small white head
9411;43;white head
9411;42;12 oz bottle
9411;25;thin white head
9411;21;small white head
9411;18;clear amber color
9411;16;bottle pours clear
9411;15;aroma caramel
9411;15;oz bottle pours
9411;15;aroma sweet
9411;14;offwhite head
9411;13;amber white head
9411;13;aroma sweet malt
9411;12;pours clear copper
9411;12;light amber color
9411;11;sweet caramel malt
9422;10;white head
9422;10;small white head
9425;23;white head
